ID,price
845,2187161.383443343
1924,1031144.9874213831
10718,1241888.1846291302
12076,7200879.870633294
12254,1856437.1364029208
9950,2992022.0387057965
1548,2498023.0488057714
526,1116679.447112223
6776,949159.8397631948
1851,1253931.170167217
9188,1821423.2180392735
3382,3061292.631248236
242,2469926.680184546
6439,1852638.536363344
1561,2518788.905566042
5339,2414586.533414468
7387,2594968.185208818
11576,1832889.77437796
5984,4800571.589620793
4486,1780693.7714525417
2205,883888.1931692082
3468,1339207.323864633
4226,2292592.1824049903
2088,2310101.3994179307
2118,2811665.854319244
8036,1518590.7672165371
23,1293342.7367197429
1898,1978795.0171232987
6976,2558585.996532628
1465,3278784.818504246
2040,1351600.5331412882
482,1075778.83013801
5122,2023931.3159032173
3447,1166835.5128539628
12877,2361598.740897122
3780,1323201.6090064351
1285,1530755.69205879
9200,1954549.947037822
921,2507278.8389005773
3060,2665430.022488208
1082,960131.8312262156
71,2587324.602098473
4464,1656941.447519592
4576,3557052.8698719395
897,3010938.316236225
1756,907905.3594811436
8745,2377571.1919820616
806,1331746.191907833
803,1272288.6728795357
7613,1511665.3700612974
243,1267425.266910076
8135,1312586.819818071
1527,2042555.5535416824
2825,1306967.8438174024
666,1060129.123042345
12028,1535076.4664603595
2308,2026933.546253416
11223,1474463.9379194302
1479,866458.253438941
2057,2162788.6304786825
2368,1159228.2093811803
7638,2568866.796251676
432,2235969.3431636803
9800,1335125.5158402796
2140,3319654.85708254
837,2154088.811737196
3227,1931990.8686054663
12412,2141048.194690761
10267,1361531.3126327517
3850,3436922.145727013
382,4464247.112617913
1280,2212363.2588395034
2226,4611166.474117251
4166,3181760.6122946558
5208,2904467.567013829
4513,1794813.5988104264
10814,3048443.3503750386
3120,2789828.94672625
7915,1947555.449210891
3513,2505323.3921709065
9041,1540880.7653844785
561,1301425.5934166105
11041,2882412.7350897435
2920,2690012.6241390826
2042,906452.044935302
10220,1813968.0630256692
11511,1802436.8837152
8424,3010938.904000922
5801,3025119.4330551955
10746,1177255.7951823897
11018,1208246.56533312
816,613602.0118986261
10413,1614737.5535910584
4471,2922457.3165661125
1928,1904997.807134356
323,1816542.1396043864
11548,3016970.537849168
12564,2784356.299368047
5817,3383858.325283955
1030,1329194.6424654336
3888,1847056.8259289109
2427,1943379.9860864584
5378,1720733.664535785
3701,1692721.7548239022
4536,1523277.9620470358
3799,2927602.448286399
9431,2340837.9878656585
10878,1261500.9103852622
2028,817684.9779661647
5598,2261445.275962505
5828,6795544.343397692
2842,1986764.973552962
279,2267731.7664263807
4812,2080260.70522464
11406,1988594.9008676447
