ID,price
845,2376612.480843643
1924,1031065.8664041974
10718,1237434.1959583485
12076,4481266.872998598
12254,1954795.3138254117
9950,2961830.979411252
1548,2529592.0557037694
526,1125461.1892534115
6776,1033134.6080192016
1851,1367863.8141463688
9188,1866442.638431953
3382,3181524.451848316
242,2562648.720145909
6439,2357571.7153123603
1561,2579792.573565308
5339,2366350.3533176933
7387,2351747.654984442
11576,1817847.6693319075
5984,4803316.145209942
4486,1718128.4285298083
2205,868090.6830978945
3468,1346998.7597015705
4226,2392092.51935457
2088,2291273.3130287724
2118,3004722.059320527
8036,1669154.041647678
23,1141295.4955581725
1898,1989923.4923629924
6976,1690329.830577691
1465,3270857.1571773123
2040,1429056.3735528074
482,1244986.0948180403
5122,1860058.2792322515
3447,1197118.5943210525
12877,2534326.434989232
3780,1372590.5279110875
1285,1847484.5995063356
9200,1943657.1173383812
921,2996397.454298908
3060,2552098.6224441202
1082,992487.0543997078
71,1473755.3688895595
4464,1652880.8961771312
4576,3663397.6011817628
897,3100924.6193842283
1756,918334.3416412598
8745,2493905.929155409
806,1451698.9154997668
803,1422995.407716056
7613,1505569.1174392705
243,1344059.9424420963
8135,1335423.4738965807
1527,2138688.585686003
2825,1279517.2435277451
666,1101768.2602893268
12028,1524173.2379169185
2308,1869261.928167516
11223,2026323.48727406
1479,783022.4925013806
2057,2590576.8663521046
2368,1189791.917520593
7638,2425278.8188118692
432,2234843.96213159
9800,1419878.3800049936
2140,3470145.781795587
837,2044934.0762197864
3227,1949321.7796647183
12412,2101252.339969527
10267,1338206.281724371
3850,3652147.620258806
382,4341491.063171666
1280,2330641.0972334817
2226,4396273.876242176
4166,2986364.801174172
5208,2905999.0386932306
4513,1600198.6411627138
10814,3010749.208788452
3120,2883074.1578391823
7915,2011758.051820448
3513,2204695.4771471303
9041,1338474.5193497716
561,1289235.3657490602
11041,2775012.6090082894
2920,2518922.2510510576
2042,1035227.7507774828
10220,1771528.464163022
11511,1754279.087896367
8424,2940548.55485383
5801,2861518.5658252053
10746,1201807.4859244828
11018,1151963.1308042349
816,560971.7802448266
10413,1614080.9635342606
4471,2877343.9200948784
1928,1971359.5011018615
323,1702624.292279561
11548,2837721.175001035
12564,2621941.3808350437
5817,3573393.1134682344
1030,1153412.3089577006
3888,1959727.1388659999
2427,1996671.826312839
5378,1713378.4157834295
3701,1618746.6075911233
4536,1541730.78937482
3799,2433930.3297122763
9431,2338634.316373751
10878,1267906.7804132872
2028,827274.0007393498
5598,2156249.7688047853
5828,6353213.745920466
2842,2045422.4379215888
279,2417243.1873014676
4812,2138315.3771853982
11406,1829525.3500409026
1086,1408037.5287241905
2696,1189106.0463548237
9220,1137856.3558904165
1496,1294725.945607236
3737,1239950.50126139
12211,3547169.3238592846
1556,1971504.3658640275
1066,1396380.7497313186
1836,1204714.2223649225
10913,1134156.8244607898
1868,2585037.3757946393
12610,3440572.623386561
12146,1818827.9211498087
2087,1369970.4777059322
2916,2546520.740411663
10188,2645648.0493890285
3253,1444902.8260622597
9082,2322010.531778908
12493,1361511.4053518134
5898,3402692.443395184
8409,1984717.071337313
5885,2020710.1980478368
1101,917360.3308417266
10071,2074597.5318729754
11403,4597408.545820779
728,1246967.9762312816
11647,4055379.38001851
1931,1749993.286770114
232,6835088.536686788
3988,1773828.9119998321
9416,1769894.36645756
1866,1683933.662486148
5685,2636418.844585238
2779,1914731.0331604162
3294,2991726.5135660693
1471,2195514.979685035
2960,1246005.9294756323
10447,1796892.372998025
1220,4691608.672785435
69,1621453.0579325364
2002,3922790.8802404925
2784,2247449.3866247106
1911,1953709.5317415616
3023,1540393.895406141
3394,1555064.4343051794
5920,1307145.639597109
688,1826880.06989367
1511,1801392.5245198028
3572,3515674.2756970534
12401,1329894.4856939819
10756,2419108.2706430377
4007,1750234.1161642922
3230,1085169.9544891096
12240,2921788.1315451004
10539,1831396.0949354419
3226,3192932.102060604
2280,1214181.5809331194
3650,2397202.1785773574
8540,1449724.8200291982
5847,1637371.3784803576
6694,3355118.7840099265
1336,1150688.312508245
2538,2126164.4615652314
7185,3268508.8956791535
8314,2538399.3744808505
1204,774799.6665045179
2020,1134256.7169118733
2468,1546623.791335057
9909,2759990.4844332384
7935,1118112.1338949846
1361,1735111.955020953
6138,1587123.603377285
1914,3873260.0005660704
11090,1557433.2024978912
9320,1499292.0222327206
172,1858418.1544322697
823,3392082.118551364
1189,1298624.26253659
3768,780527.8059863057
2993,1909235.0624642516
12873,2041893.921481463
1146,896159.5456695796
19,1545653.742286296
2113,3060647.6930809664
5132,2580151.7076530233
11109,2193611.098898765
1562,987837.9702854699
337,1397118.2589644308
1981,4217447.0044165235
546,1425718.2869374817
7428,2047553.4562937056
230,938609.4358614376
412,2850058.459931869
2205,946613.1512225184
9114,2475056.0942203267
1803,2415435.0043830397
1571,3419593.3971109223
12362,3925779.9326768713
8109,1789988.218257303
3868,3265021.318482788
3013,2012460.3496313915
1011,911010.2583836706
12983,3385811.1805830896
116,1782356.6002598163
3245,1583087.9976399932
2253,4355401.287829618
10879,3032191.44250974
2246,1359733.2065295517
11494,3078138.596275732
2259,3141106.5026097754
2199,1669146.7963786041
1692,1436178.8229640755
5772,1625348.335543773
10182,2230144.502547138
5051,2596957.271678872
5033,3992776.222085854
11113,2813420.358266461
51,2005486.6113144725
5129,1377530.4758876506
1550,1661733.9170788804
616,3066099.8206228483
10151,2715960.244158183
6994,3397087.024157208
5738,2500465.0968795875
5729,5500809.919127814
1122,832011.996550259
3406,1375997.1741907054
2196,977379.2958905844
3768,2265930.4799786406
4432,2078136.1419187067
2236,1187845.648870972
1743,2189704.5498163113
2046,2466833.4862161167
781,1011519.3776452492
1126,884453.9113611262
10472,2833415.6427463465
3524,1772527.5835971897
6922,1754450.7210970335
6018,2227366.7386018224
2973,2058211.608638902
8323,3459665.83502913
576,1557558.7568149609
3118,1107662.2632587333
5737,2975224.3004446113
4642,4481149.0792904245
8425,1437951.2005850233
2245,3661756.355939858
12248,991951.139316251
2533,1042921.4447742461
3134,1286776.876962767
5871,2295481.91310097
9331,2535391.3725270424
959,1937415.006269353
2753,2613589.205636291
2887,2042631.657917682
11710,2192846.3592335973
5279,3636304.8565803897
3249,1355561.213394153
9711,2384388.559044509
5061,2207584.5118533624
2493,1886988.1905125675
627,2091094.681700274
2618,1058032.5811416823
4698,1294829.8468059818
1575,1979282.937779637
425,1022319.1413160579
944,1453084.8449112256
3508,1571560.3244235048
3674,1658044.8628073526
3351,1059882.2216432896
1348,733342.9957104444
1421,984854.6803711776
9134,1106057.7022897818
6348,2471651.601740733
1277,2471205.610974225
1152,1178873.6017336962
7783,2374348.8123574173
29,2664457.233675462
11244,1038313.7866000838
5924,5782658.93871412
3001,3758595.053227215
4587,1693430.6821201541
8303,3038540.748713084
2439,1570132.3532785513
3060,3184799.64171883
8575,5917138.502729721
11031,1028008.8629043289
2056,2740022.9663872854
8657,1286843.258717038
7669,2432323.1894059354
371,1550325.1794503825
3985,1646312.0320808284
279,1400899.905794186
2964,1598428.8185348802
5411,1240187.7087336113
4555,2435349.702722418
3310,1892180.4130961997
2340,1145951.3261759053
2139,1094803.9459176718
578,1665531.9692585631
2263,1015644.0101604217
11168,3452372.0643144697
8198,1540325.80813977
6174,2152088.6468716348
7566,1213913.9123559254
5106,2866051.242348785
1977,2029966.21807781
5663,2714579.012195957
1398,2180342.7366738045
2207,1090033.68634663
1987,1107980.4268226586
70,1988556.426483998
12282,4131299.2720235153
5913,6085579.761675917
6506,1383223.0050312509
3957,1971660.5764052127
881,1085087.453649748
1599,963079.0021120624
1989,4279915.330243703
1719,1386676.1922434731
3669,1258048.4906552292
7029,1934836.8062589783
3537,3176178.115452933
8590,2537792.158284522
2974,2305440.6924967617
431,3433535.974350717
12647,2750783.371562916
2062,2971893.2136300346
8040,1813670.6718752072
7744,2197217.344369161
6155,2521735.217384029
98,1661327.14648683
3514,1362865.5839240225
776,1414932.490955816
3678,719229.7808797678
2529,1101548.008609727
1806,2001112.388362359
6359,1347195.8118881742
200,928794.4966901408
1477,2421347.0311084534
1679,2654747.921416363
2323,2267502.804350359
917,1311609.7424248485
430,932981.9974506898
3723,1307605.1366939233
6665,1363694.3399662292
2719,1126871.502558037
10429,950776.2329197221
428,1855299.1867657674
3995,1474041.8799143704
393,980279.0714881239
2336,2203893.5104825
2107,1147796.1820566102
1242,2364119.3333838093
7616,2543647.1567664547
11586,2836172.325029875
762,1033134.6080192016
1677,1571766.1695148805
9356,1470916.1719752937
4810,2808532.9113308084
1643,2365975.7924173577
1977,2150153.795451664
1102,1346998.7597015705
2231,2221629.7824220913
6369,1840107.534231366
8299,4419979.122629145
9088,2466491.295559471
12140,1324939.4257852042
89,7128066.04951821
12948,3177956.1130448813
2387,2008560.5769731607
9454,3166247.180397443
10957,2717702.599960056
6075,1795494.374872647
2665,1465454.236235093
6511,3039345.217051065
3180,1491100.254981969
4079,3090040.10850097
7372,4138084.818269382
10509,1314401.316843481
3302,2337585.8635968743
10714,1607922.3188787908
1794,1582768.188316876
6467,1880640.3748424146
10015,2082155.1656057192
12005,2096420.7597110376
11832,1221964.2450562008
7524,2385325.489106226
680,2625013.3654043544
376,4285244.685251203
8563,2013693.325802237
2826,963859.673572951
11426,3395879.050183126
6426,2270104.39988584
649,4785607.49639092
2190,2060231.365566236
11071,2441037.451307805
738,896004.9324723061
3915,4907845.249578365
2056,1681285.1218390977
11297,2031248.4495864243
2113,2132608.7174819624
1235,1168423.5176783535
12351,2142294.818916405
995,1893111.9046673393
857,1600607.2653968034
1559,1728790.7350055538
7580,3132030.8759126803
716,793800.8734222357
3161,2225244.6851319475
6287,2781303.3028637953
3061,1587144.349135724
2715,1888859.2406964041
8652,2975215.7348851236
8978,1621371.3679663558
11641,3290923.8111617025
4811,2175759.704879443
132,2690744.8666489255
3930,2170020.9996049125
12963,3761042.6698073503
3625,1092023.0975177174
2256,1407860.5362518253
11883,1619246.6431171051
1393,4794386.800262616
778,2557044.2798349466
333,1033499.9441738678
2259,1223556.9533150059
4898,3641124.884643062
975,898444.2108671314
2130,2767980.8716732087
12336,2203893.5104825
12354,3630591.412264955
1707,1216923.4536099285
432,2071593.2227674557
1815,1643171.5488622556
12357,1968323.2401234275
11140,3465485.809202779
9197,1561239.4860348487
10500,2685456.484854993
12701,2431377.9451637175
12111,2739073.441666136
11150,1711670.108481331
1933,2585193.4678400313
4617,5947834.02220694
12312,2782652.882645655
7129,2177929.9951052126
5744,3191841.884954818
3903,3201772.187588456
3017,3200574.522994893
8723,4106157.562063084
3629,1746967.5804046313
2638,1022283.9065821443
1632,1466539.9870856558
3922,1507878.3002157817
2216,997431.9611126559
5267,4999689.961571441
11091,1547017.7334850873
4964,2940165.3218165496
678,1136889.5399258973
4678,1141909.5988700357
9836,1618634.9978608082
8905,3458553.0609832527
3150,947637.2592276142
1805,2665132.7044567764
11262,1843962.5434549423
8024,2959708.581353054
12988,1701482.9531645682
1611,1289982.6669368655
3466,1223327.577409597
2127,1389165.3815541219
497,3266131.75434531
1647,998409.904195325
2848,1054966.1732381624
293,1642920.540278688
7256,2372009.94472949
9063,1591540.8963970596
6441,2671694.442229481
47,2818739.4743405404
5323,1269373.4317296406
6487,1772209.2403237838
1948,2011547.9461559926
1659,2502482.4817245146
1213,1464938.3699132944
11663,2982579.1137204585
3954,3069591.187203044
724,2262316.1269079545
1930,1611910.0078803212
7833,1082188.8842502697
814,1888111.2067410524
12190,1806966.5056632303
4080,1854398.7764192652
11344,2575819.051967236
272,1244333.6797269792
10180,1075368.0741989014
6099,3526320.198511281
5797,1796016.7671696413
7476,2271675.4794093724
833,2324443.62868094
5545,2052737.9021066015
630,2188035.275625991
