ID,price
845,2311167.560274735
1924,1026541.1583883435
10718,1325141.834708865
12076,6428313.805856335
12254,2016897.4544813985
9950,2935201.4045709544
1548,2453686.82580164
526,1032455.5418569082
6776,1013053.9783919324
1851,1322365.0672415628
9188,1769754.0922215946
3382,3154637.497298907
242,2571347.754934399
6439,2636929.952494555
1561,2560532.137910306
5339,2515788.377929862
7387,2514535.810489836
11576,1801115.1939308434
5984,4999993.856549239
4486,1692446.5654267033
2205,897452.9983797586
3468,1310819.5399940554
4226,2353725.7359412336
2088,2212090.4264735584
2118,2981295.4465212882
8036,1598285.505494699
23,1632112.4238961104
1898,1920766.2477880074
6976,2275785.678562862
1465,3338919.7331348676
2040,1403428.3879802914
482,1195325.595593162
5122,1900215.0125285205
3447,1216855.5722089654
12877,2441471.7155224048
3780,1372829.8567311224
1285,1816342.9375034294
9200,2181177.997206327
921,2809277.875634716
3060,2465813.435018313
1082,1005684.2821700358
71,1894002.967807418
4464,1752894.494366774
4576,3606641.6913308185
897,2884581.902968974
1756,964463.9328662734
8745,2287682.5780360764
806,1340713.4386843452
803,1351580.6938670252
7613,1531951.7417801805
243,1245453.871728334
8135,1406566.2978535264
1527,2101413.191436924
2825,1320241.8885639464
666,1050691.7040333233
12028,1584771.04632761
2308,1872762.999331019
11223,2142428.7261860394
1479,912446.2702255204
2057,2418696.609433251
2368,1235299.264150636
7638,2381519.589415909
432,2441700.0813033055
9800,1457722.8814999308
2140,3360501.253532141
837,2114304.387290704
3227,1964529.7713172468
12412,2207278.5400279015
10267,1382014.8347957851
3850,3767970.3051192705
382,4492367.250477084
1280,2373389.2115412583
2226,4479268.236977653
4166,3071040.089133486
5208,2817296.5939712846
4513,1559903.9060309017
10814,2951862.531278612
3120,2796551.86340967
7915,1917283.9966820378
3513,2206040.3847168703
9041,1429189.6142129835
561,1249925.4636610881
11041,2620686.8542356705
2920,2480574.027496886
2042,1048197.780272036
10220,1738077.1573063754
11511,1857541.9002441182
8424,3018108.722540018
5801,3103910.5392541033
10746,1263853.463563282
11018,1229791.4007218464
816,700194.976379564
10413,1546282.244626875
4471,2898377.74989441
1928,1893179.6172492406
323,1601928.0681194519
11548,2861978.068504404
12564,2555117.5202191295
5817,3788398.0798840593
1030,1237854.5294505735
3888,1984451.8202265946
2427,1805743.4051817206
5378,1765730.710710597
3701,1536576.3938702717
4536,1560548.2231226566
3799,2430882.595059981
9431,2329082.2379349177
10878,1260028.4856549762
2028,881155.3476325696
5598,2160432.657803332
5828,5965910.931633487
2842,1884035.1504108135
279,2460803.5431547775
